...1,state,year,as_of,accessed,policy,level,category,category_weight,score
24,MN,2006,2006-01-01,2006-01-25,second_physician_if,Enjoined,NA,NA,0
24,MN,2006,2006-01-01,2006-01-25,prohibited_except_death_if,Enjoined,NA,NA,0
24,MN,2006,2006-01-01,2006-01-25,partial_birth_ban,0,NA,NA,0
24,MN,2006,2006-01-01,2006-01-25,fund_all_most,X,funding,1,-1
24,MN,2006,2006-01-01,2006-01-25,fund_life_rape_incest,0,NA,NA,0
24,MN,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
24,MN,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
24,MN,2006,2006-01-01,2006-01-25,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
24,MN,2006,2006-01-01,2006-01-25,mandate_breast_cancer,X,counseling,2,1
24,MN,2006,2006-01-01,2006-01-25,mandate_fetal_pain,X,counseling,2,1
24,MN,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
24,MN,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
24,MN,2006,2006-01-01,2006-01-25,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
25,MS,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
25,MS,2006,2006-01-01,2006-01-25,hospital_if,0,NA,NA,0
25,MS,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
25,MS,2006,2006-01-01,2006-01-25,prohibited_except_death_if,0,NA,NA,0
25,MS,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
25,MS,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
25,MS,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
25,MS,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
25,MS,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
25,MS,2006,2006-01-01,2006-01-25,instit_prov_refuse,X,external_refusal,1,1
25,MS,2006,2006-01-01,2006-01-25,mandate_breast_cancer,X,counseling,2,1
25,MS,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
25,MS,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
25,MS,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
25,MS,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
26,MO,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
26,MO,2006,2006-01-01,2006-01-25,hospital_if,Viability,limit_setting,2,0.5
26,MO,2006,2006-01-01,2006-01-25,second_physician_if,Viability,limit_setting,2,0.6666666666666666
26,MO,2006,2006-01-01,2006-01-25,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
26,MO,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
26,MO,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
26,MO,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
26,MO,2006,2006-01-01,2006-01-25,priv_insurance_limit,X,limit_setting,2,1
26,MO,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
26,MO,2006,2006-01-01,2006-01-25,instit_prov_refuse,X,external_refusal,1,1
26,MO,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
26,MO,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
26,MO,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
26,MO,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
26,MO,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
27,MT,2006,2006-01-01,2006-01-25,licensed_physician,0,NA,NA,0
27,MT,2006,2006-01-01,2006-01-25,hospital_if,0,NA,NA,0
27,MT,2006,2006-01-01,2006-01-25,second_physician_if,Viability,limit_setting,2,0.6666666666666666
27,MT,2006,2006-01-01,2006-01-25,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
27,MT,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
27,MT,2006,2006-01-01,2006-01-25,fund_all_most,X,funding,1,-1
27,MT,2006,2006-01-01,2006-01-25,fund_life_rape_incest,0,NA,NA,0
27,MT,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
27,MT,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
27,MT,2006,2006-01-01,2006-01-25,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
27,MT,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
27,MT,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
27,MT,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
27,MT,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,Enjoined,NA,NA,0
27,MT,2006,2006-01-01,2006-01-25,parental_involv_minors,Enjoined,NA,NA,0
28,NE,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
28,NE,2006,2006-01-01,2006-01-25,hospital_if,0,NA,NA,0
28,NE,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
28,NE,2006,2006-01-01,2006-01-25,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
28,NE,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
28,NE,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
28,NE,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
28,NE,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
28,NE,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
28,NE,2006,2006-01-01,2006-01-25,instit_prov_refuse,X,external_refusal,1,1
28,NE,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
28,NE,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
28,NE,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
28,NE,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
28,NE,2006,2006-01-01,2006-01-25,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
29,NV,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
29,NV,2006,2006-01-01,2006-01-25,hospital_if,24 weeks,limit_setting,2,0.5
29,NV,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
29,NV,2006,2006-01-01,2006-01-25,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
29,NV,2006,2006-01-01,2006-01-25,partial_birth_ban,0,NA,NA,0
29,NV,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
29,NV,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
29,NV,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
29,NV,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
29,NV,2006,2006-01-01,2006-01-25,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
29,NV,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
29,NV,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
29,NV,2006,2006-01-01,2006-01-25,mandate_neg_psych,X,counseling,2,1
29,NV,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,0,NA,NA,0
29,NV,2006,2006-01-01,2006-01-25,parental_involv_minors,Enjoined,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,licensed_physician,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,hospital_if,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,prohibited_except_death_if,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,partial_birth_ban,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
30,NH,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,indiv_prov_refuse,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,instit_prov_refuse,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,0,NA,NA,0
30,NH,2006,2006-01-01,2006-01-25,parental_involv_minors,Enjoined,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
31,NJ,2006,2006-01-01,2006-01-25,hospital_if,14 weeks,limit_setting,2,0.75
31,NJ,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,prohibited_except_death_if,0,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,fund_all_most,X,funding,1,-1
31,NJ,2006,2006-01-01,2006-01-25,fund_life_rape_incest,0,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
31,NJ,2006,2006-01-01,2006-01-25,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
31,NJ,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,0,NA,NA,0
31,NJ,2006,2006-01-01,2006-01-25,parental_involv_minors,Enjoined,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,licensed_physician,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,hospital_if,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,prohibited_except_death_if,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,partial_birth_ban,Postviability,bans,4,0.5
32,NM,2006,2006-01-01,2006-01-25,fund_all_most,X,funding,1,-1
32,NM,2006,2006-01-01,2006-01-25,fund_life_rape_incest,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
32,NM,2006,2006-01-01,2006-01-25,instit_prov_refuse,X,external_refusal,1,1
32,NM,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,0,NA,NA,0
32,NM,2006,2006-01-01,2006-01-25,parental_involv_minors,Enjoined,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,licensed_physician,0,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,hospital_if,12 weeks,limit_setting,2,1
33,NY,2006,2006-01-01,2006-01-25,second_physician_if,24 weeks,limit_setting,2,0.6666666666666666
33,NY,2006,2006-01-01,2006-01-25,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
33,NY,2006,2006-01-01,2006-01-25,partial_birth_ban,0,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,fund_all_most,X,funding,1,-1
33,NY,2006,2006-01-01,2006-01-25,fund_life_rape_incest,0,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
33,NY,2006,2006-01-01,2006-01-25,instit_prov_refuse,0,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,0,NA,NA,0
33,NY,2006,2006-01-01,2006-01-25,parental_involv_minors,0,NA,NA,0
34,NC,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
34,NC,2006,2006-01-01,2006-01-25,hospital_if,20 weeks,limit_setting,2,0.5
34,NC,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
34,NC,2006,2006-01-01,2006-01-25,prohibited_except_death_if,20 weeks,bans,4,1
34,NC,2006,2006-01-01,2006-01-25,partial_birth_ban,0,NA,NA,0
34,NC,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
34,NC,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
34,NC,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
34,NC,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
34,NC,2006,2006-01-01,2006-01-25,instit_prov_refuse,X,external_refusal,1,1
34,NC,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
34,NC,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
34,NC,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
34,NC,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,0,NA,NA,0
34,NC,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
35,ND,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
35,ND,2006,2006-01-01,2006-01-25,hospital_if,12 weeks,limit_setting,2,1
35,ND,2006,2006-01-01,2006-01-25,second_physician_if,12 weeks,limit_setting,2,1
35,ND,2006,2006-01-01,2006-01-25,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
35,ND,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
35,ND,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
35,ND,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
35,ND,2006,2006-01-01,2006-01-25,priv_insurance_limit,X,limit_setting,2,1
35,ND,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
35,ND,2006,2006-01-01,2006-01-25,instit_prov_refuse,X,external_refusal,1,1
35,ND,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
35,ND,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
35,ND,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
35,ND,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
35,ND,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
36,OH,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
36,OH,2006,2006-01-01,2006-01-25,hospital_if,0,NA,NA,0
36,OH,2006,2006-01-01,2006-01-25,second_physician_if,Enjoined,NA,NA,0
36,OH,2006,2006-01-01,2006-01-25,prohibited_except_death_if,Enjoined,NA,NA,0
36,OH,2006,2006-01-01,2006-01-25,partial_birth_ban,Entire Pregnancy,bans,4,1
36,OH,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
36,OH,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
36,OH,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
36,OH,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
36,OH,2006,2006-01-01,2006-01-25,instit_prov_refuse,X,external_refusal,1,1
36,OH,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
36,OH,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
36,OH,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
36,OH,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
36,OH,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
37,OK,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
37,OK,2006,2006-01-01,2006-01-25,hospital_if,2nd trimester,limit_setting,2,0.75
37,OK,2006,2006-01-01,2006-01-25,second_physician_if,Viability,limit_setting,2,0.6666666666666666
37,OK,2006,2006-01-01,2006-01-25,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
37,OK,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
37,OK,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
37,OK,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
37,OK,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
37,OK,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
37,OK,2006,2006-01-01,2006-01-25,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
37,OK,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
37,OK,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
37,OK,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
37,OK,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
37,OK,2006,2006-01-01,2006-01-25,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
38,OR,2006,2006-01-01,2006-01-25,licensed_physician,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,hospital_if,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,prohibited_except_death_if,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,partial_birth_ban,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,fund_all_most,X,funding,1,-1
38,OR,2006,2006-01-01,2006-01-25,fund_life_rape_incest,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
38,OR,2006,2006-01-01,2006-01-25,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
38,OR,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,0,NA,NA,0
38,OR,2006,2006-01-01,2006-01-25,parental_involv_minors,0,NA,NA,0
39,PA,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
39,PA,2006,2006-01-01,2006-01-25,hospital_if,Viability,limit_setting,2,0.5
39,PA,2006,2006-01-01,2006-01-25,second_physician_if,Viability,limit_setting,2,0.6666666666666666
39,PA,2006,2006-01-01,2006-01-25,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
39,PA,2006,2006-01-01,2006-01-25,partial_birth_ban,0,NA,NA,0
39,PA,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
39,PA,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
39,PA,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
39,PA,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
39,PA,2006,2006-01-01,2006-01-25,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
39,PA,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
39,PA,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
39,PA,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
39,PA,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
39,PA,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
40,RI,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
40,RI,2006,2006-01-01,2006-01-25,hospital_if,14 weeks,limit_setting,2,0.75
40,RI,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
40,RI,2006,2006-01-01,2006-01-25,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
40,RI,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
40,RI,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
40,RI,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
40,RI,2006,2006-01-01,2006-01-25,priv_insurance_limit,Enjoined,NA,NA,0
40,RI,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
40,RI,2006,2006-01-01,2006-01-25,instit_prov_refuse,0,NA,NA,0
40,RI,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
40,RI,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
40,RI,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
40,RI,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,0,NA,NA,0
40,RI,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
41,SC,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
41,SC,2006,2006-01-01,2006-01-25,hospital_if,2nd trimester,limit_setting,2,0.75
41,SC,2006,2006-01-01,2006-01-25,second_physician_if,3rd trimester,limit_setting,2,0.3333333333333333
41,SC,2006,2006-01-01,2006-01-25,prohibited_except_death_if,3rd trimester,bans,4,0.3333333333333333
41,SC,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
41,SC,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
41,SC,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
41,SC,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
41,SC,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
41,SC,2006,2006-01-01,2006-01-25,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
41,SC,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
41,SC,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
41,SC,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
41,SC,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,1,counseling,2,0.16666666666666666
41,SC,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
42,SD,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
42,SD,2006,2006-01-01,2006-01-25,hospital_if,24 weeks,limit_setting,2,0.5
42,SD,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
42,SD,2006,2006-01-01,2006-01-25,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
42,SD,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
42,SD,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
42,SD,2006,2006-01-01,2006-01-25,fund_life_rape_incest,Life Only,funding,1,1
42,SD,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
42,SD,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
42,SD,2006,2006-01-01,2006-01-25,instit_prov_refuse,X,external_refusal,1,1
42,SD,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
42,SD,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
42,SD,2006,2006-01-01,2006-01-25,mandate_neg_psych,Enjoined,NA,NA,0
42,SD,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
42,SD,2006,2006-01-01,2006-01-25,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
43,TN,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
43,TN,2006,2006-01-01,2006-01-25,hospital_if,0,NA,NA,0
43,TN,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
43,TN,2006,2006-01-01,2006-01-25,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
43,TN,2006,2006-01-01,2006-01-25,partial_birth_ban,Enjoined,NA,NA,0
43,TN,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
43,TN,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
43,TN,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
43,TN,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
43,TN,2006,2006-01-01,2006-01-25,instit_prov_refuse,X,external_refusal,1,1
43,TN,2006,2006-01-01,2006-01-25,mandate_breast_cancer,0,NA,NA,0
43,TN,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
43,TN,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
43,TN,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,Enjoined,NA,NA,0
43,TN,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
44,TX,2006,2006-01-01,2006-01-25,licensed_physician,X,limit_setting,2,1
44,TX,2006,2006-01-01,2006-01-25,hospital_if,0,NA,NA,0
44,TX,2006,2006-01-01,2006-01-25,second_physician_if,0,NA,NA,0
44,TX,2006,2006-01-01,2006-01-25,prohibited_except_death_if,3rd trimester,bans,4,0.3333333333333333
44,TX,2006,2006-01-01,2006-01-25,partial_birth_ban,0,NA,NA,0
44,TX,2006,2006-01-01,2006-01-25,fund_all_most,0,NA,NA,0
44,TX,2006,2006-01-01,2006-01-25,fund_life_rape_incest,X,funding,1,0.5
44,TX,2006,2006-01-01,2006-01-25,priv_insurance_limit,0,NA,NA,0
44,TX,2006,2006-01-01,2006-01-25,indiv_prov_refuse,X,external_refusal,1,1
44,TX,2006,2006-01-01,2006-01-25,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
44,TX,2006,2006-01-01,2006-01-25,mandate_breast_cancer,X,counseling,2,1
44,TX,2006,2006-01-01,2006-01-25,mandate_fetal_pain,0,NA,NA,0
44,TX,2006,2006-01-01,2006-01-25,mandate_neg_psych,0,NA,NA,0
44,TX,2006,2006-01-01,2006-01-25,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
44,TX,2006,2006-01-01,2006-01-25,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
